Order ID,Order Date,Contact Name,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,License,Sales,Quantity,Discount,Profit,Profit Margin
AMER-2023-132178,2023-05-04 00:00:00,Lisa Lawrence,United States,New York City,AMER,NAMER,J.P. Morgan Chase & Co.,1054,Finance,Strategic,Marketing Suite - Gold,SR10TW3V1A,69.52,2,0,19.4656,28
AMER-2023-132178,2023-05-04 00:00:00,Lisa Lawrence,United States,New York City,AMER,NAMER,J.P. Morgan Chase & Co.,1054,Finance,Strategic,Marketing Suite - Gold,YJRSWZ3PP7,763.44,8,0,45.8064,6
AMER-2022-145177,2022-11-11 00:00:00,Tracey Dickens,Mexico,Toluca,AMER,LATAM,Mitsubishi,1050,Manufacturing,Enterprise,FinanceHub,VXLDA8CGUG,9.216,4,0.2,3.3408,36.25
AMER-2022-145177,2022-11-11 00:00:00,Tracey Dickens,Mexico,Toluca,AMER,LATAM,Mitsubishi,1050,Manufacturing,Enterprise,Site Analytics,LDUG11FDHQ,41.958,7,0.4,-9.7902,-23.33
AMER-2022-145177,2022-11-11 00:00:00,Tracey Dickens,Mexico,Toluca,AMER,LATAM,Mitsubishi,1050,Manufacturing,Enterprise,Support,0SLCU8VUN1,89.568,2,0.2,32.4684,36.25
AMER-2022-145177,2022-11-11 00:00:00,Tracey Dickens,Mexico,Toluca,AMER,LATAM,Mitsubishi,1050,Manufacturing,Enterprise,Support,PKT6QHF3Q3,22.248,3,0.2,7.5087,33.75
AMER-2022-145177,2022-11-11 00:00:00,Tracey Dickens,Mexico,Toluca,AMER,LATAM,Mitsubishi,1050,Manufacturing,Enterprise,OneView,C1ZY9LC9K5,334.88,4,0.2,29.302,8.75
AMER-2022-145177,2022-11-11 00:00:00,Tracey Dickens,Mexico,Toluca,AMER,LATAM,Mitsubishi,1050,Manufacturing,Enterprise,SaaS Connector Pack,AY1YE9ULII,148.288,7,0.2,29.6576,20
AMER-2022-145177,2022-11-11 00:00:00,Tracey Dickens,Mexico,Toluca,AMER,LATAM,Mitsubishi,1050,Manufacturing,Enterprise,Support,3F9ET6IA6T,4.624,1,0.2,1.6762,36.25
AMER-2022-145177,2022-11-11 00:00:00,Tracey Dickens,Mexico,Toluca,AMER,LATAM,Mitsubishi,1050,Manufacturing,Enterprise,Data Smasher,S7PL7GYMLI,178.92,7,0.2,-29.0745,-16.25
AMER-2022-145177,2022-11-11 00:00:00,Tracey Dickens,Mexico,Toluca,AMER,LATAM,Mitsubishi,1050,Manufacturing,Enterprise,ContactMatcher,98GM2S9ZMX,69.888,7,0.7,-46.592,-66.67
AMER-2020-156594,2020-12-20 00:00:00,Joan Dickens,United States,New York City,AMER,NAMER,Allstate,1003,Finance,SMB,ContactMatcher,CNIC0116E3,487.984,2,0.2,152.495,31.25
AMER-2020-156594,2020-12-20 00:00:00,Joan Dickens,United States,New York City,AMER,NAMER,Allstate,1003,Finance,SMB,ChatBot Plugin,JZVW1MRM1K,47.3,2,0,12.298,26
AMER-2020-156594,2020-12-20 00:00:00,Joan Dickens,United States,New York City,AMER,NAMER,Allstate,1003,Finance,SMB,ChatBot Plugin,1ECIG15O5S,4.13,1,0,1.1564,28
AMER-2020-156594,2020-12-20 00:00:00,Joan Dickens,United States,New York City,AMER,NAMER,Allstate,1003,Finance,SMB,ContactMatcher,7E9D7FNFJ5,155.12,5,0.2,50.414,32.5
AMER-2020-146528,2020-07-25 00:00:00,Ian Jones,United States,New York City,AMER,NAMER,Intel,1051,Tech,Enterprise,Support,C6LLKCIV90,6.48,1,0,3.1752,49
AMER-2020-146528,2020-07-25 00:00:00,Ian Jones,United States,New York City,AMER,NAMER,Intel,1051,Tech,Enterprise,Support,ROROJT66K3,15.52,4,0,4.5008,29
EMEA-2021-168459,2021-11-22 00:00:00,Theresa Henderson,South Africa,Cape Town,EMEA,MEA,Safeway,1079,Retail,SMB,ContactMatcher,1G3ZUE1MF8,2.946,2,0.7,-2.0622,-70
EMEA-2021-168459,2021-11-22 00:00:00,Theresa Henderson,South Africa,Cape Town,EMEA,MEA,Safeway,1079,Retail,SMB,Storage,5FZDO08ST0,55.104,6,0.2,18.5976,33.75
AMER-2023-109960,2023-12-10 00:00:00,Karen Taylor,Brazil,São Paulo,AMER,LATAM,Coca-Cola,1021,Consumer Products,SMB,Data Smasher,GM8UZSPOYN,104.88,6,0,41.952,40
AMER-2023-109960,2023-12-10 00:00:00,Karen Taylor,Brazil,São Paulo,AMER,LATAM,Coca-Cola,1021,Consumer Products,SMB,ChatBot Plugin,J2IKSJHO3F,34.7,5,0,12.492,36
AMER-2023-109960,2023-12-10 00:00:00,Karen Taylor,Brazil,São Paulo,AMER,LATAM,Coca-Cola,1021,Consumer Products,SMB,ContactMatcher,A35GVZSZT8,33.72,4,0,15.5112,46
AMER-2023-109960,2023-12-10 00:00:00,Karen Taylor,Brazil,São Paulo,AMER,LATAM,Coca-Cola,1021,Consumer Products,SMB,Support,2AG9W7X7BO,14.94,3,0,7.0218,47
APJ-2023-133004,2023-09-01 00:00:00,James Harris,India,Mumbai,APJ,IND,Airbus,1030,Manufacturing,SMB,OneView,62XD8IADXZ,638.73,9,0,166.0698,26
EMEA-2023-168102,2023-04-25 00:00:00,Christopher James,Germany,Berlin,EMEA,EU-WEST,Allstate,1003,Finance,Strategic,Marketing Suite - Gold,4GUXY2AK87,113.568,2,0.2,-21.294,-18.75
AMER-2023-158036,2023-09-09 00:00:00,Victoria Wilkins,Mexico,Tijuana,AMER,LATAM,Valero Energy,1093,Energy,Strategic,Data Smasher,EZVE23O94E,9.096,1,0.2,1.7055,18.75
EMEA-2021-128083,2021-03-12 00:00:00,Peter Knox,Germany,Hamburg,EMEA,EU-WEST,Sprint Nextel,1081,Communications,Strategic,SaaS Connector Pack - Gold,LYF8NNC85O,8.688,3,0.2,2.9322,33.75
EMEA-2021-128083,2021-03-12 00:00:00,Peter Knox,Germany,Hamburg,EMEA,EU-WEST,Sprint Nextel,1081,Communications,Strategic,SaaS Connector Pack,ATK6OJJDQM,30.88,4,0.2,3.86,12.5
EMEA-2021-128083,2021-03-12 00:00:00,Peter Knox,Germany,Hamburg,EMEA,EU-WEST,Sprint Nextel,1081,Communications,Strategic,SaaS Connector Pack,0E3ITTYDTT,6.408,3,0.2,1.4418,22.5
AMER-2022-161676,2022-07-19 00:00:00,Anna Reid,Chile,Santiago,AMER,LATAM,China National Petroleum,1023,Energy,Strategic,Support,8W0Y2R6LAC,33.8,5,0.2,4.225,12.5
AMER-2022-155005,2022-06-14 00:00:00,Angela Churchill,Brazil,Rio de Janeiro,AMER,LATAM,Valero Energy,1093,Energy,Enterprise,Site Analytics,YE12SX3A01,377.97,3,0,94.4925,25
APJ-2023-129777,2023-07-04 00:00:00,Una Hudson,South Korea,Busan,APJ,APAC,AT&T,1010,Communications,Enterprise,Data Smasher,19MYANDAAO,258.9,10,0,93.204,36
APJ-2023-129777,2023-07-04 00:00:00,Una Hudson,South Korea,Busan,APJ,APAC,AT&T,1010,Communications,Enterprise,Support,Y38XB8P1H9,24.56,2,0,11.5432,47
EMEA-2020-129364,2020-12-08 00:00:00,Warren Abraham,Belgium,Antwerp,EMEA,EU-WEST,Aetna,1002,Healthcare,SMB,FinanceHub,P7XJ1I5ZZB,27.888,7,0.2,9.0636,32.5
EMEA-2020-129364,2020-12-08 00:00:00,Warren Abraham,Belgium,Antwerp,EMEA,EU-WEST,Aetna,1002,Healthcare,SMB,ContactMatcher,9O1YVIVNMG,6.456,4,0.7,-4.5192,-70
EMEA-2020-129364,2020-12-08 00:00:00,Warren Abraham,Belgium,Antwerp,EMEA,EU-WEST,Aetna,1002,Healthcare,SMB,Site Analytics,2VSST8OGSX,52.68,3,0.2,19.755,37.5
EMEA-2020-129364,2020-12-08 00:00:00,Warren Abraham,Belgium,Antwerp,EMEA,EU-WEST,Aetna,1002,Healthcare,SMB,Support,YD15FOYQXM,13.88,5,0.2,-2.6025,-18.75
EMEA-2020-129364,2020-12-08 00:00:00,Warren Abraham,Belgium,Antwerp,EMEA,EU-WEST,Aetna,1002,Healthcare,SMB,Data Smasher,8VU44W536Y,103.92,10,0.2,-18.186,-17.5
EMEA-2020-129364,2020-12-08 00:00:00,Warren Abraham,Belgium,Antwerp,EMEA,EU-WEST,Aetna,1002,Healthcare,SMB,FinanceHub,HC07ZAWH95,11.52,5,0.2,3.744,32.5
EMEA-2020-129364,2020-12-08 00:00:00,Warren Abraham,Belgium,Antwerp,EMEA,EU-WEST,Aetna,1002,Healthcare,SMB,Support,SIOB447OJ9,10.368,2,0.2,3.6288,35
EMEA-2020-129364,2020-12-08 00:00:00,Warren Abraham,Belgium,Antwerp,EMEA,EU-WEST,Aetna,1002,Healthcare,SMB,Marketing Suite - Gold,8ISCID6L3H,39.072,3,0.2,2.9304,7.5
AMER-2022-104969,2022-04-09 00:00:00,Kevin Rampling,Mexico,Tijuana,AMER,LATAM,Philip Morris International,1075,Consumer Products,Enterprise,SaaS Connector Pack - Gold,P4GQIZ94RZ,8.872,1,0.2,3.2161,36.25
AMER-2022-104969,2022-04-09 00:00:00,Kevin Rampling,Mexico,Tijuana,AMER,LATAM,Philip Morris International,1075,Consumer Products,Enterprise,ContactMatcher,ALYCHZOB6V,121.104,6,0.7,-100.92,-83.33
EMEA-2023-154109,2023-11-07 00:00:00,Lucas Oliver,France,Paris,EMEA,EU-WEST,Panasonic,1091,Tech,SMB,FinanceHub,BDMG7G0CJL,127.372,2,0.3,-30.9332,-24.29
EMEA-2023-154109,2023-11-07 00:00:00,Lucas Oliver,France,Paris,EMEA,EU-WEST,Panasonic,1091,Tech,SMB,Support,L8JB1VCT24,47.952,3,0.2,16.1838,33.75
AMER-2021-156440,2021-12-05 00:00:00,Sophie Pullman,United States,Seattle,AMER,NAMER,Bank of America Corp.,1011,Finance,Strategic,SaaS Connector Pack,VDT89ZCCCE,44.46,2,0,14.6718,33
APJ-2021-132626,2021-07-09 00:00:00,Rebecca May,China,Shenzhen,APJ,APAC,Anthem,1029,Healthcare,SMB,Storage,NKFLQHRCF5,15.8,4,0,5.056,32
APJ-2021-132626,2021-07-09 00:00:00,Rebecca May,China,Shenzhen,APJ,APAC,Anthem,1029,Healthcare,SMB,Big Ol Database,5LXAQ3MD0V,464.97,3,0,209.2365,45
APJ-2021-132626,2021-07-09 00:00:00,Rebecca May,China,Shenzhen,APJ,APAC,Anthem,1029,Healthcare,SMB,SaaS Connector Pack,BEGQMRRQMC,181.96,2,0,20.0156,11
APJ-2021-132626,2021-07-09 00:00:00,Rebecca May,China,Shenzhen,APJ,APAC,Anthem,1029,Healthcare,SMB,FinanceHub,E2ZJ1FY8JA,12.39,3,0,5.6994,46
APJ-2021-132626,2021-07-09 00:00:00,Rebecca May,China,Shenzhen,APJ,APAC,Anthem,1029,Healthcare,SMB,ContactMatcher,1LC5JUZGV3,84.09,3,0,42.045,50
APJ-2021-132626,2021-07-09 00:00:00,Rebecca May,China,Shenzhen,APJ,APAC,Anthem,1029,Healthcare,SMB,ChatBot Plugin,L0PLWK3BRA,79.36,4,0,32.5376,41
APJ-2021-132626,2021-07-09 00:00:00,Rebecca May,China,Shenzhen,APJ,APAC,Anthem,1029,Healthcare,SMB,ContactMatcher,KO2UPQOW19,153.36,9,0,70.5456,46
APJ-2021-132626,2021-07-09 00:00:00,Rebecca May,China,Shenzhen,APJ,APAC,Anthem,1029,Healthcare,SMB,ContactMatcher,BQAGY8SQDX,43.68,6,0,21.4032,49
APJ-2021-132626,2021-07-09 00:00:00,Rebecca May,China,Shenzhen,APJ,APAC,Anthem,1029,Healthcare,SMB,Marketing Suite - Gold,X10FRC0624,98.21,7,0,28.4809,29
AMER-2022-102792,2022-12-14 00:00:00,William Lawrence,United States,Columbus,AMER,NAMER,Honda Motor,1045,Manufacturing,SMB,ChatBot Plugin,SHNA8HQL59,9.84,3,0,3.2472,33
EMEA-2022-108567,2022-05-21 00:00:00,Karen Taylor,Germany,Hamburg,EMEA,EU-WEST,Coca-Cola,1021,Consumer Products,SMB,ContactMatcher,JHXTWEMCXE,2.694,2,0.7,-2.245,-83.33
AMER-2023-140760,2023-06-03 00:00:00,Colin Glover,Chile,Antofagasta,AMER,LATAM,Verizon Communications,1094,Communications,SMB,Support,7T23XNV74X,25.344,6,0.2,7.92,31.25
AMER-2023-140760,2023-06-03 00:00:00,Colin Glover,Chile,Antofagasta,AMER,LATAM,Verizon Communications,1094,Communications,SMB,SaaS Connector Pack - Gold,L8DXW0WCZL,43.92,5,0.2,15.921,36.25
EMEA-2021-131359,2021-10-30 00:00:00,Fiona Peters,Russia,Moscow,EMEA,EU-EAST,United Parcel Service,1090,Transportation,Strategic,Big Ol Database,2DM0ECX0IV,59.994,2,0.7,-45.9954,-76.67
EMEA-2021-131359,2021-10-30 00:00:00,Fiona Peters,Russia,Moscow,EMEA,EU-EAST,United Parcel Service,1090,Transportation,Strategic,Alchemy,7JOJVR6A05,439.992,1,0.2,164.997,37.5
EMEA-2021-131359,2021-10-30 00:00:00,Fiona Peters,Russia,Moscow,EMEA,EU-EAST,United Parcel Service,1090,Transportation,Strategic,Site Analytics,OQE6EU0UPU,87.96,5,0.2,30.786,35
EMEA-2021-131359,2021-10-30 00:00:00,Fiona Peters,Russia,Moscow,EMEA,EU-EAST,United Parcel Service,1090,Transportation,Strategic,SaaS Connector Pack,TJ6AFTEIGJ,15.488,4,0.2,3.6784,23.75
EMEA-2022-142097,2022-10-16 00:00:00,Pippa Hunter,Spain,Madrid,EMEA,EU-WEST,Samsung Electronics,1015,Tech,Strategic,ContactMatcher,DNR2WM9JDF,232.96,7,0,116.48,50
EMEA-2022-142097,2022-10-16 00:00:00,Pippa Hunter,Spain,Madrid,EMEA,EU-WEST,Samsung Electronics,1015,Tech,Strategic,SaaS Connector Pack - Gold,5W4TH88Z9F,66.54,6,0,32.6046,49
EMEA-2022-142097,2022-10-16 00:00:00,Pippa Hunter,Spain,Madrid,EMEA,EU-WEST,Samsung Electronics,1015,Tech,Strategic,OneView,MM8QFJRR6N,43.26,3,0,14.2758,33
AMER-2021-151680,2021-11-19 00:00:00,Emma Langdon,Canada,Toronto,AMER,NAMER,Samsung Electronics,1015,Tech,Enterprise,SaaS Connector Pack,2UZXK0H0VV,141.96,2,0,22.7136,16
AMER-2020-140039,2020-09-13 00:00:00,Gavin Mitchell,Chile,Puente Alto,AMER,LATAM,Sony,1028,Tech,Strategic,Marketing Suite - Gold,63R26H0H27,79.4,5,0.2,5.955,7.5
EMEA-2023-160416,2023-11-14 00:00:00,Samantha Rampling,United Kingdom,Woking,EMEA,UKIR,FedEx,1036,Transportation,Enterprise,Data Smasher,MVNUQG9E15,163.96,4,0,70.5028,43
EMEA-2023-169411,2023-12-25 00:00:00,Gordon Dyer,United Kingdom,Liverpool,EMEA,UKIR,Samsung Electronics,1015,Tech,Strategic,SaaS Connector Pack,4E32H1WVPE,37.93,1,0,6.8274,18
AMER-2022-126543,2022-01-09 00:00:00,Rose MacDonald,Mexico,Cancun,AMER,LATAM,Samsung Electronics,1015,Tech,Strategic,SaaS Connector Pack,F2HGERKNQT,15.168,2,0.2,3.792,25
EMEA-2021-104941,2021-06-13 00:00:00,Gavin Clark,Portugal,Lisboa,EMEA,EU-WEST,Nestle,1089,Consumer Products,Strategic,ChatBot Plugin,RIYPEW4XCK,24.78,6,0,6.9384,28
EMEA-2021-104941,2021-06-13 00:00:00,Gavin Clark,Portugal,Lisboa,EMEA,EU-WEST,Nestle,1089,Consumer Products,Strategic,ContactMatcher,W64IMWA3FH,19.14,3,0,8.8044,46
EMEA-2021-104941,2021-06-13 00:00:00,Gavin Clark,Portugal,Lisboa,EMEA,EU-WEST,Nestle,1089,Consumer Products,Strategic,Alchemy,4Y7GYQRGGI,899.97,3,0,314.9895,35
EMEA-2021-104941,2021-06-13 00:00:00,Gavin Clark,Portugal,Lisboa,EMEA,EU-WEST,Nestle,1089,Consumer Products,Strategic,Support,7RUAB5IX2U,32.4,5,0,15.552,48
APJ-2023-160087,2023-03-19 00:00:00,Frank Metcalfe,Japan,Aichi,APJ,JAPN,Itochu,1032,Finance,SMB,ChatBot Plugin,N33RQMMC9T,23.832,3,0.2,6.5538,27.5
APJ-2020-120544,2020-11-23 00:00:00,Edward Wilkins,Japan,Sapporo,APJ,JAPN,American Express,1005,Finance,Strategic,SaaS Connector Pack,J82QEA502B,6.368,2,0.6,-2.5472,-40
APJ-2020-120544,2020-11-23 00:00:00,Edward Wilkins,Japan,Sapporo,APJ,JAPN,American Express,1005,Finance,Strategic,OneView,9QK1RP4KUE,34.176,3,0.8,-87.1488,-255
APJ-2020-120544,2020-11-23 00:00:00,Edward Wilkins,Japan,Sapporo,APJ,JAPN,American Express,1005,Finance,Strategic,Data Smasher,0RTVRHA2S1,5.544,7,0.2,1.6632,30
AMER-2023-113670,2023-10-16 00:00:00,Claire Carr,United States,New York City,AMER,NAMER,Caterpillar,1016,Manufacturing,Strategic,ContactMatcher,0TFK3KB54K,510.24,3,0.2,6.378,1.25
AMER-2023-113670,2023-10-16 00:00:00,Claire Carr,United States,New York City,AMER,NAMER,Caterpillar,1016,Manufacturing,Strategic,Support,PIFWRAIPSC,204.95,5,0,100.4255,49
AMER-2023-166198,2023-04-22 00:00:00,Joan Ball,Canada,Toronto,AMER,NAMER,Enel,1013,Energy,SMB,Data Smasher,OG91H78D0F,11.54,1,0,3.462,30
AMER-2023-166198,2023-04-22 00:00:00,Joan Ball,Canada,Toronto,AMER,NAMER,Enel,1013,Energy,SMB,SaaS Connector Pack,AHVE713JLL,162.6,3,0,34.146,21
AMER-2020-135608,2020-12-08 00:00:00,Kimberly Harris,Canada,Calgary,AMER,NAMER,Intel,1051,Tech,SMB,Support,AXCYZWUN5B,45.68,2,0,21.0128,46
AMER-2020-135608,2020-12-08 00:00:00,Kimberly Harris,Canada,Calgary,AMER,NAMER,Intel,1051,Tech,SMB,FinanceHub,R8DRGJRP77,603.92,5,0.2,45.294,7.5
AMER-2023-144568,2023-05-30 00:00:00,Stewart May,Costa Rica,San José,AMER,LATAM,Siemens,1043,Manufacturing,Enterprise,Storage,75I560YRST,23.55,5,0,1.1775,5
EMEA-2022-142370,2022-09-20 00:00:00,Michelle Thomson,Finland,Helsinki,EMEA,NOR,Anthem,1029,Healthcare,SMB,Support,6AFHCJAFLC,5.04,2,0,0.1512,3
EMEA-2022-142370,2022-09-20 00:00:00,Michelle Thomson,Finland,Helsinki,EMEA,NOR,Anthem,1029,Healthcare,SMB,Data Smasher,5ZXAVUJV8G,249.95,5,0,107.4785,43
APJ-2022-105900,2022-09-18 00:00:00,Leah Clarkson,India,Delhi,APJ,IND,Morgan Stanley,1068,Finance,Strategic,ChatBot Plugin,YBFQG02KH7,33.4,5,0,12.358,37
EMEA-2022-151155,2022-12-21 00:00:00,Nathan Marshall,Ukraine,Kyiv,EMEA,EU-EAST,Royal Dutch Shell,1031,Energy,Enterprise,SaaS Connector Pack,D4I575Z9Y4,18.92,4,0,7.3788,39
EMEA-2022-151155,2022-12-21 00:00:00,Nathan Marshall,Ukraine,Kyiv,EMEA,EU-EAST,Royal Dutch Shell,1031,Energy,Enterprise,ContactMatcher,WAZ839HUUY,15.42,2,0,6.939,45
APJ-2023-144036,2023-11-23 00:00:00,Ian McGrath,Japan,Tokyo,APJ,JAPN,Apple,1008,Tech,SMB,ChatBot Plugin,WYXLF3L2PB,35.712,8,0.2,2.232,6.25
AMER-2020-169789,2020-12-30 00:00:00,Rose MacDonald,Chile,Santiago,AMER,LATAM,Samsung Electronics,1015,Tech,Strategic,ContactMatcher,FQD5Z1CN3D,551.985,5,0.7,-459.9875,-83.33
APJ-2023-127264,2023-04-04 00:00:00,Jack Hodges,Australia,Sydney,APJ,ANZ,Chevron,1017,Energy,SMB,ChatBot Plugin,2LX8FJFZ18,7.056,3,0.2,2.205,31.25
EMEA-2022-151512,2022-12-27 00:00:00,Harry Murray,Russia,Moscow,EMEA,EU-EAST,State Farm Insurance Cos.,1082,Finance,Strategic,OneView,VSS8NBA2ZG,18.72,2,0.2,3.51,18.75
APJ-2022-165169,2022-06-06 00:00:00,Luke Churchill,Philippines,Manila,APJ,APAC,Caterpillar,1016,Manufacturing,SMB,Marketing Suite - Gold,3L9A0UQFXX,360.38,2,0,93.6988,26
APJ-2022-165169,2022-06-06 00:00:00,Luke Churchill,Philippines,Manila,APJ,APAC,Caterpillar,1016,Manufacturing,SMB,ChatBot Plugin,D545ICVS1R,11.16,2,0,2.79,25
APJ-2022-165169,2022-06-06 00:00:00,Luke Churchill,Philippines,Manila,APJ,APAC,Caterpillar,1016,Manufacturing,SMB,FinanceHub,GQQKH38UYT,14.94,3,0,6.8724,46
APJ-2021-109575,2021-09-18 00:00:00,Sebastian Brown,China,Shenzhen,APJ,APAC,Phillips 66,1056,Energy,Strategic,Marketing Suite - Gold,0HS0B6P9M7,41.96,2,0,7.9724,19
APJ-2021-109575,2021-09-18 00:00:00,Sebastian Brown,China,Shenzhen,APJ,APAC,Phillips 66,1056,Energy,Strategic,Marketing Suite - Gold,DC69ISAN9F,636.86,7,0,0,0
APJ-2021-109575,2021-09-18 00:00:00,Sebastian Brown,China,Shenzhen,APJ,APAC,Phillips 66,1056,Energy,Strategic,Site Analytics,FROFIR9TYH,499.99,1,0,129.9974,26
APJ-2021-109575,2021-09-18 00:00:00,Sebastian Brown,China,Shenzhen,APJ,APAC,Phillips 66,1056,Energy,Strategic,Site Analytics,BAI1XDEC8R,1259.93,7,0,327.5818,26
APJ-2021-109575,2021-09-18 00:00:00,Sebastian Brown,China,Shenzhen,APJ,APAC,Phillips 66,1056,Energy,Strategic,ContactMatcher,JOQWZ7R3S4,65.08,4,0,31.8892,49
EMEA-2023-168193,2023-03-07 00:00:00,Karen Langdon,United Kingdom,London,EMEA,UKIR,Engie,1062,Energy,SMB,Support,VN4OIUFIQ3,26.38,1,0,12.1348,46
EMEA-2023-168193,2023-03-07 00:00:00,Karen Langdon,United Kingdom,London,EMEA,UKIR,Engie,1062,Energy,SMB,SaaS Connector Pack,VQ1YXMITBU,71.97,3,0,16.5531,23
APJ-2022-115476,2022-03-18 00:00:00,Lauren Ellison,Philippines,Manila,APJ,APAC,Allianz,1080,Finance,SMB,Site Analytics,G3RMJ8O65Z,129.98,2,0,62.3904,48
APJ-2022-115476,2022-03-18 00:00:00,Lauren Ellison,Philippines,Manila,APJ,APAC,Allianz,1080,Finance,SMB,ContactMatcher,0C1BGGI8WN,32.54,2,0,15.9446,49
AMER-2022-133340,2022-12-10 00:00:00,Vanessa Davidson,Brazil,Rio de Janeiro,AMER,LATAM,Cigna,1038,Healthcare,SMB,Site Analytics,C31B2AU6GB,10.9,1,0,3.052,28
AMER-2022-133340,2022-12-10 00:00:00,Vanessa Davidson,Brazil,Rio de Janeiro,AMER,LATAM,Cigna,1038,Healthcare,SMB,Data Smasher,CSTJ67M138,59.98,2,0,25.1916,42
AMER-2022-133340,2022-12-10 00:00:00,Vanessa Davidson,Brazil,Rio de Janeiro,AMER,LATAM,Cigna,1038,Healthcare,SMB,OneView,F85Q7AU2PJ,61.929,1,0.1,23.3954,37.78
EMEA-2022-137848,2022-01-15 00:00:00,Leonard Kelly,United Kingdom,London,EMEA,UKIR,ConocoPhillips,1024,Energy,SMB,SaaS Connector Pack - Gold,2FWASV55RP,16.52,4,0,7.5992,46
EMEA-2022-137848,2022-01-15 00:00:00,Leonard Kelly,United Kingdom,London,EMEA,UKIR,ConocoPhillips,1024,Energy,SMB,Support,LJLT6YZ6C7,60.12,9,0,28.8576,48
EMEA-2022-137848,2022-01-15 00:00:00,Leonard Kelly,United Kingdom,London,EMEA,UKIR,ConocoPhillips,1024,Energy,SMB,ContactMatcher,E98DVHU12M,49.536,3,0.2,17.3376,35
AMER-2020-113047,2020-10-24 00:00:00,Stephen Dyer,Colombia,Cali,AMER,LATAM,AT&T,1010,Communications,SMB,Storage,RJ8HAZF7SK,11.85,3,0,3.792,32
EMEA-2022-149979,2022-09-24 00:00:00,Faith Jones,Finland,Helsinki,EMEA,NOR,Sony,1028,Tech,SMB,Marketing Suite - Gold,A5CB1IZB6K,118.25,5,0,34.2925,29
EMEA-2022-149979,2022-09-24 00:00:00,Faith Jones,Finland,Helsinki,EMEA,NOR,Sony,1028,Tech,SMB,FinanceHub,KIJTBOYQPY,368.97,3,0,81.1734,22
AMER-2023-161956,2023-08-28 00:00:00,Carol James,United States,Lafayette,AMER,NAMER,AmerisourceBergen,1007,Healthcare,Strategic,SaaS Connector Pack,PDH4CHO4AF,198.46,2,0,99.23,50
AMER-2023-161956,2023-08-28 00:00:00,Carol James,United States,Lafayette,AMER,NAMER,AmerisourceBergen,1007,Healthcare,Strategic,OneView,4KDXPIMSBD,321.92,4,0,96.576,30
AMER-2023-161956,2023-08-28 00:00:00,Carol James,United States,Lafayette,AMER,NAMER,AmerisourceBergen,1007,Healthcare,Strategic,Alchemy,DRDVV22UW6,879.984,2,0.2,329.994,37.5
AMER-2023-161956,2023-08-28 00:00:00,Carol James,United States,Lafayette,AMER,NAMER,AmerisourceBergen,1007,Healthcare,Strategic,Support,8R0TGKMT4E,28.4,5,0,8.236,29
AMER-2023-161956,2023-08-28 00:00:00,Carol James,United States,Lafayette,AMER,NAMER,AmerisourceBergen,1007,Healthcare,Strategic,FinanceHub,7BSPFEIBXY,230.28,3,0.2,23.028,10
AMER-2023-161956,2023-08-28 00:00:00,Carol James,United States,Lafayette,AMER,NAMER,AmerisourceBergen,1007,Healthcare,Strategic,Support,6PPE6K123E,116.28,3,0,56.9772,49
AMER-2023-161956,2023-08-28 00:00:00,Carol James,United States,Lafayette,AMER,NAMER,AmerisourceBergen,1007,Healthcare,Strategic,ContactMatcher,2D1RKVG8NH,841.568,2,0.2,294.5488,35
AMER-2023-161956,2023-08-28 00:00:00,Carol James,United States,Lafayette,AMER,NAMER,AmerisourceBergen,1007,Healthcare,Strategic,Marketing Suite - Gold,G7VZGMPPR4,354.9,5,0,17.745,5
APJ-2022-116799,2022-03-04 00:00:00,Jessica Hughes,Japan,Chiba,APJ,JAPN,UnitedHealth Group,1092,Healthcare,Strategic,Support,HUOWNZ1FVF,42.784,7,0.2,15.5092,36.25
APJ-2022-116799,2022-03-04 00:00:00,Jessica Hughes,Japan,Chiba,APJ,JAPN,UnitedHealth Group,1092,Healthcare,Strategic,FinanceHub,B7EPTUND4K,563.43,5,0.3,-56.343,-10
AMER-2022-111283,2022-03-01 00:00:00,Amy Scott,Mexico,Monterrey,AMER,LATAM,Walmart,1096,Retail,SMB,ChatBot Plugin,EFTINAZJ8T,111.104,7,0.2,8.3328,7.5
AMER-2021-167745,2021-09-18 00:00:00,Robert McGrath,United States,New York City,AMER,NAMER,Walgreens,1095,Retail,Strategic,ChatBot Plugin,D64W3GZ9FH,11.68,2,0,5.4896,47
AMER-2021-167745,2021-09-18 00:00:00,Robert McGrath,United States,New York City,AMER,NAMER,Walgreens,1095,Retail,Strategic,Support,MJ0TWV1Q6I,16.9,2,0,5.07,30
AMER-2021-167745,2021-09-18 00:00:00,Robert McGrath,United States,New York City,AMER,NAMER,Walgreens,1095,Retail,Strategic,SaaS Connector Pack,NS03F0URBA,24.4,2,0,10.248,42
APJ-2023-104577,2023-05-13 00:00:00,Evan Ince,South Korea,Busan,APJ,APAC,Banco Santander,1101,Finance,SMB,Support,2TVWJQ3V5G,87.6,5,0,42.048,48
EMEA-2022-156251,2022-08-14 00:00:00,Victor Walsh,Italy,Brescia,EMEA,EU,Allianz,1080,Finance,Strategic,Marketing Suite,6HNB9TPL4N,241.96,2,0,24.196,10
